citypermid	year	icitypop	numdailies	circ	circ_polaff_R	circ_polaff_I	circ_polaff_D	circ_polaff_none	circ_exlast	circ_exnext	miss_circ	num_when_m	num_when_e	num_when_ad	num_when_miss	num_polaff_R	num_polaff_D	num_polaff_I	num_polaff_none	num_nonpol
62	1952	308523.854316665	3	284935	0	0	284935	0	284935	284935	0	1	2	0	0	0	3	0	0	0
62	1956	329492.655312054	3	377845	0	0	377845	0	377845	377845	0	1	2	0	0	0	3	0	0	0
62	1960	354833	3	409470	0	0	409470	0	409470	409470	0	1	2	0	0	0	3	0	0	0
62	1964	391208.845694547	3	468367	0	0	468367	0	468367	468367	0	1	2	0	0	0	3	0	0	0
62	1968	419193.960358803	3	472973	0	0	472973	0	472973	472973	0	1	2	0	0	0	3	0	0	0
62	1972	414068.475622751	3	505489	0	0	505489	0	505489	505489	0	1	2	0	0	0	3	0	0	0
62	1976	379377.476222443	3	478744	0	0	478744	0	478744	454994	0	1	2	0	0	0	3	0	0	0
62	1980	346931	2	481644	0	0	481644	0	481644	481644	0	1	1	0	0	0	2	0	0	0
62	1984	341198.094992314	2	486480	0	0	486480	0	486480	486480	0	1	1	0	0	0	2	0	0	0
62	1988	352368.205996926	2	473947	0	0	473947	0	473947	417923	0	1	1	0	0	0	2	0	0	0
62	1992	362532.700401845	1	421350	0	0	421350	0	421350	421350	0	1	0	0	0	0	1	0	0	0
62	1996	364634.883802152	1	383212	0	0	383212	0	383212	383212	0	1	0	0	0	0	1	0	0	0
62	2000	362470	1	349114	0	0	349114	0	349114	349114	0	1	0	0	0	0	1	0	0	0
62	2004	 	2	404994	0	0	315850	89144	315850	0	0	2	0	0	0	0	1	0	1	0
63	1928	 	1	2560	0	0	2560	0	0	2560	0	0	1	0	0	0	1	0	0	0
63	1932	 	1	2283	0	0	2283	0	2283	2283	0	0	1	0	0	0	1	0	0	0
63	1936	 	1	1604	0	0	1604	0	1604	1604	0	0	1	0	0	0	1	0	0	0
63	1940	 	1	1703	0	0	1703	0	1703	0	0	0	1	0	0	0	1	0	0	0
63	1992	 	1	5656	0	5656	0	0	0	5656	0	1	0	0	0	0	0	1	0	0
63	1996	 	1	5992	0	5992	0	0	5992	5992	0	1	0	0	0	0	0	1	0	0
63	2000	20048	1	4000	0	4000	0	0	4000	4000	0	1	0	0	0	0	0	1	0	0
63	2004	 	1	4000	0	4000	0	0	4000	0	0	1	0	0	0	0	0	1	0	0
64	1912	9477.59986740658	1	1046	0	0	1046	0	0	1046	0	0	1	0	0	0	1	0	0	0
64	1916	17335.5997348132	3	5417	0	0	5417	0	2732	5417	0	1	2	0	0	0	3	0	0	0
64	1920	16664	3	7118	0	0	7118	0	7118	7118	0	1	2	0	0	0	3	0	0	0
64	1924	6080.97666296707	3	13026	0	0	13026	0	13026	11399	0	1	2	0	0	0	3	0	0	0
64	1928	1423.00866296707	3	26560	0	0	26560	0	26560	26560	1	1	2	0	0	0	3	0	0	0
64	1932	21603.4548066593	3	21684	0	0	21684	0	18674	21684	0	1	2	0	0	0	3	0	0	0
64	1936	57298.6689503514	3	25956	0	0	25956	0	25956	25956	0	1	2	0	0	0	3	0	0	0
64	1940	70948	3	31196	0	0	31196	0	31196	31196	0	1	2	0	0	0	3	0	0	0
64	1944	40499.6730163522	3	37785	0	0	37785	0	37785	37785	0	1	2	0	0	0	3	0	0	0
64	1948	10848.2011489456	3	49356	0	0	49356	0	49356	49356	0	1	2	0	0	0	3	0	0	0
64	1952	41008.3914258232	3	68617	0	0	68617	0	68617	68617	0	1	2	0	0	0	3	0	0	0
64	1956	129820.653570107	3	108785	0	0	108785	0	108785	108785	0	1	2	0	0	0	3	0	0	0
64	1960	215951	3	143334	0	0	143334	0	143334	143334	0	1	2	0	0	0	3	0	0	0
64	1964	252629.077565964	3	168151	0	0	168151	0	168151	168151	0	1	2	0	0	0	3	0	0	0
64	1968	261804.183422272	3	200482	0	0	200482	0	200482	200482	0	1	2	0	0	0	3	0	0	0
64	1972	281059.441154865	3	235267	0	0	235267	0	235267	235267	0	1	2	0	0	0	3	0	0	0
64	1976	312417.993031151	3	245100	0	0	245100	0	245100	245100	0	1	2	0	0	0	3	0	0	0
64	1980	322343	3	284931	0	0	284931	0	284931	284931	0	1	2	0	0	0	3	0	0	0
64	1984	289542.06090714	3	335322	0	0	335322	0	335322	296899	0	1	2	0	0	0	3	0	0	0
64	1988	247884.870762856	2	337156	0	0	337156	0	337156	312708	0	1	1	0	0	0	2	0	0	0
64	1992	243516.776742286	1	360788	0	0	360788	0	360788	360788	0	1	0	0	0	0	1	0	0	0
64	1996	287741.072866001	1	349874	0	0	349874	0	349874	349874	0	1	0	0	0	0	1	0	0	0
64	2000	357019	1	336821	0	0	336821	0	336821	336821	0	1	0	0	0	0	1	0	0	0
64	2004	 	1	334742	0	0	334742	0	334742	0	0	1	0	0	0	0	1	0	0	0
65	1952	 	1	5232	0	0	5232	0	0	5232	0	0	1	0	0	0	1	0	0	0
65	1956	 	1	4650	0	0	4650	0	4650	4650	0	0	1	0	0	0	1	0	0	0
65	1960	 	1	4669	0	0	4669	0	4669	4669	0	0	1	0	0	0	1	0	0	0
65	1964	 	1	6035	0	0	6035	0	6035	6035	0	0	1	0	0	0	1	0	0	0
65	1968	 	1	7153	0	0	7153	0	7153	7153	0	0	1	0	0	0	1	0	0	0
65	1972	 	1	8046	0	0	8046	0	8046	0	0	0	1	0	0	0	1	0	0	0
66	1900	2425	2	750	0	0	750	0	0	750	1	1	1	0	0	0	1	0	1	0
66	1904	4218.31917439002	1	1585	0	0	1585	0	1585	1585	0	1	0	0	0	0	1	0	0	0
66	1908	5616.07357804859	2	5225	1850	0	3375	0	3375	5225	0	1	1	0	0	1	1	0	0	0
66	1912	6247.44803658569	2	4600	1600	0	3000	0	4600	3000	0	1	1	0	0	1	1	0	0	0
66	1916	6310.86809146422	1	3815	0	0	3815	0	3815	3815	0	1	0	0	0	0	1	0	0	0
66	1920	6574	1	3992	0	0	3992	0	3992	3992	0	1	0	0	0	0	1	0	0	0
66	1924	7579.48053292448	1	4285	0	0	4285	0	4285	4285	0	1	0	0	0	0	1	0	0	0
66	1928	8870.83012926591	1	4975	0	0	4975	0	4975	4975	0	1	0	0	0	0	1	0	0	0
66	1932	9766.99409024822	1	5410	0	0	5410	0	5410	5410	0	1	0	0	0	0	1	0	0	0
66	1936	10166.6084548891	1	5734	0	0	5734	0	5734	5734	0	1	0	0	0	0	1	0	0	0
66	1940	10548	1	7709	0	0	7709	0	7709	7709	0	1	0	0	0	0	1	0	0	0
66	1944	11303.2642865526	1	10135	0	0	10135	0	10135	10135	0	1	0	0	0	0	1	0	0	0
66	1948	12378.7562316741	1	12003	0	0	12003	0	12003	12003	0	1	0	0	0	0	1	0	0	0
66	1952	13633.5892268894	1	14044	0	0	14044	0	14044	14044	0	1	0	0	0	0	1	0	0	0
66	1956	15483.3302769833	1	15427	0	0	15427	0	15427	15427	0	1	0	0	0	0	1	0	0	0
66	1960	18900	1	16085	0	0	16085	0	16085	16085	0	1	0	0	0	0	1	0	0	0
66	1964	24330.0114788126	1	18470	0	0	18470	0	18470	18470	0	1	0	0	0	0	1	0	0	0
66	1968	30020.5731141717	1	21418	0	0	21418	0	21418	21418	0	1	0	0	0	0	1	0	0	0
66	1972	33743.1670862037	1	23977	0	0	23977	0	23977	23977	0	1	0	0	0	0	1	0	0	0
66	1976	34972.9994228766	1	24695	0	0	24695	0	24695	24695	0	1	0	0	0	0	1	0	0	0
66	1980	34889	1	24707	0	0	24707	0	24707	24707	0	1	0	0	0	0	1	0	0	0
66	1984	34595.7684168231	1	24164	0	0	24164	0	24164	24164	0	1	0	0	0	0	1	0	0	0
66	1988	34604.2833667292	1	23278	0	0	23278	0	23278	23278	0	1	0	0	0	0	1	0	0	0
66	1992	35262.5179799625	1	22302	0	0	22302	0	22302	22302	0	1	0	0	0	0	1	0	0	0
66	1996	36582.6376432895	1	24723	0	0	24723	0	24723	24723	0	1	0	0	0	0	1	0	0	0
66	2000	38241	1	23421	0	0	23421	0	23421	23421	0	1	0	0	0	0	1	0	0	0
66	2004	 	1	21813	0	0	21813	0	21813	0	0	1	0	0	0	0	1	0	0	0
67	1920	12727	1	8000	8000	0	0	0	0	8000	0	1	0	0	0	1	0	0	0	0
67	1924	9420.13318556701	2	4087	4087	0	0	0	4087	0	1	1	1	0	0	1	0	1	0	0
67	1928	7825.79987334315	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0
67	1932	9568.35487776141	2	7145	7145	0	0	0	0	2765	0	1	1	0	0	2	0	0	0	0
67	1936	14244.0431944035	3	7226	7226	0	0	0	3052	3052	1	1	2	0	0	3	0	0	0	0
67	1940	19421	2	7311	7311	0	0	0	3248	7311	0	1	1	0	0	2	0	0	0	0
67	1944	23132.9957923417	2	7874	7874	0	0	0	7874	7874	0	1	1	0	0	2	0	0	0	0
67	1948	25629.0571045655	2	10296	10296	0	0	0	10296	10296	0	1	1	0	0	2	0	0	0	0
67	1952	27690.2401620029	2	11171	11171	0	0	0	11171	11171	0	1	1	0	0	2	0	0	0	0
67	1956	29596.5619072165	2	11537	11537	0	0	0	11537	11537	0	1	1	0	0	2	0	0	0	0
67	1960	31127	2	12272	12272	0	0	0	12272	12272	0	1	1	0	0	2	0	0	0	0
67	1964	32248.1439072165	2	12278	12278	0	0	0	12278	12278	0	1	1	0	0	2	0	0	0	0
67	1968	33764.1675905744	2	12374	12374	0	0	0	12374	12374	0	1	1	0	0	2	0	0	0	0
67	1972	36624.5913902798	2	15602	15602	0	0	0	15602	15602	0	1	1	0	0	2	0	0	0	0
67	1976	40305.7915066274	2	16196	16196	0	0	0	16196	16196	0	1	1	0	0	2	0	0	0	0
67	1980	42811	2	17867	17867	0	0	0	17867	9468	0	1	1	0	0	2	0	0	0	0
67	1984	43126.4429086892	1	17872	17872	0	0	0	17872	17872	0	1	0	0	0	1	0	0	0	0
67	1988	44426.5211634757	1	17317	17317	0	0	0	17317	17317	0	1	0	0	0	1	0	0	0	0
67	1992	50783.7593019146	1	17788	17788	0	0	0	17788	17788	0	1	0	0	0	1	0	0	0	0
67	1996	62845.519185567	1	20173	20173	0	0	0	20173	20173	0	1	0	0	0	1	0	0	0	0
67	2000	77834	1	20063	20063	0	0	0	20063	20063	0	1	0	0	0	1	0	0	0	0
67	2004	 	1	18329	18329	0	0	0	18329	0	0	1	0	0	0	1	0	0	0	0
68	1869	10337.1975576054	2	700	0	0	700	0	0	0	1	0	2	0	0	1	1	0	0	0
68	1872	9488.78931198476	1	700	700	0	0	0	0	700	0	0	1	0	0	1	0	0	0	0
68	1876	9001.07327996189	1	350	350	0	0	0	350	350	0	0	1	0	0	1	0	0	0	0
68	1880	8975	2	1050	450	0	600	0	450	450	0	0	2	0	0	1	1	0	0	0
68	1884	9194.99402251128	2	700	700	0	0	0	700	700	1	0	2	0	0	1	1	0	0	0
68	1888	9789.40709131281	2	1875	575	0	1300	0	575	1875	0	0	2	0	0	1	1	0	0	0
68	1892	10958.5527805957	2	2175	925	0	1250	0	2175	2175	0	0	2	0	0	1	1	0	0	0
68	1896	12580.2854010771	4	2650	1200	0	1450	0	2650	2650	2	1	3	0	0	2	1	0	1	0
68	1900	14210	3	2800	1200	0	1600	0	2800	2800	1	0	3	0	0	2	1	0	0	0
68	1904	15531.0568335473	3	2700	1200	0	1500	0	2700	2700	1	0	3	0	0	2	1	0	0	0
68	1908	16794.7568655702	2	4142	2642	0	1500	0	4142	2642	0	0	2	0	0	1	1	0	0	0
68	1912	18398.4456163554	2	6805	3653	0	3152	0	3653	6805	0	0	2	0	0	1	1	0	0	0
68	1916	20832.8343351178	2	8120	4771	0	3349	0	8120	8120	0	0	2	0	0	1	1	0	0	0
68	1920	24682	2	8091	4764	0	3327	0	8091	8091	0	0	2	0	0	1	1	0	0	0
68	1924	30145.7776471508	2	10560	6006	0	4554	0	10560	6006	0	0	2	0	0	1	1	0	0	0
68	1928	35870.7970266694	2	11710	11710	0	0	0	11035	11710	0	0	2	0	0	2	0	0	0	0
68	1932	40133.4298483802	2	13981	13981	0	0	0	13981	13981	0	0	2	0	0	2	0	0	0	0
68	1936	41625.0432905723	2	15045	15045	0	0	0	15045	15045	0	0	2	0	0	2	0	0	0	0
68	1940	39452	2	17015	17015	0	0	0	17015	15797	0	0	2	0	0	2	0	0	0	0
68	1944	34038.5182265641	2	21645	21645	0	0	0	21645	21645	1	0	2	0	0	2	0	0	0	0
68	1948	31008.0655078017	1	24293	24293	0	0	0	24293	24293	0	0	1	0	0	1	0	0	0	0
68	1952	36939.3082609669	1	26732	26732	0	0	0	26732	26732	0	0	1	0	0	1	0	0	0	0
68	1956	50484.8037328946	1	29406	29406	0	0	0	29406	29406	0	0	1	0	0	1	0	0	0	0
68	1960	62371	1	32528	32528	0	0	0	32528	32528	0	0	1	0	0	1	0	0	0	0
68	1964	65442.909524746	1	33547	33547	0	0	0	33547	33547	0	0	1	0	0	1	0	0	0	0
68	1968	62398.2560825538	1	38240	38240	0	0	0	38240	38240	0	0	1	0	0	1	0	0	0	0
68	1972	58282.4698051568	1	39078	39078	0	0	0	39078	39078	0	0	1	0	0	1	0	0	0	0
68	1976	55485.136969952	1	37677	37677	0	0	0	37677	37677	0	0	1	0	0	1	0	0	0	0
68	1980	53740	1	37831	37831	0	0	0	37831	37831	0	0	1	0	0	1	0	0	0	0
68	1984	52664.2151198794	1	37645	37645	0	0	0	37645	37645	0	0	1	0	0	1	0	0	0	0
68	1988	51870.4796479518	1	36705	36705	0	0	0	36705	36705	0	0	1	0	0	1	0	0	0	0
68	1992	50980.9730112289	1	34170	34170	0	0	0	34170	34170	0	0	1	0	0	1	0	0	0	0
68	1996	49861.6018464338	1	31325	31325	0	0	0	31325	31325	0	0	1	0	0	1	0	0	0	0
68	2000	48622	1	27885	27885	0	0	0	27885	27885	0	0	1	0	0	1	0	0	0	0
68	2004	 	1	26976	26976	0	0	0	26976	0	0	0	1	0	0	1	0	0	0	0
69	1869	18000	1	1000	1000	0	0	0	0	1000	0	1	0	0	0	1	0	0	0	0
69	1872	17741.0334761331	2	1888	1888	0	0	0	1000	888	0	1	1	0	0	2	0	0	0	0
69	1876	17191.8636903327	2	1370	1370	0	0	0	1370	1370	1	1	1	0	0	2	0	0	0	0
69	1880	17180	3	3120	3120	0	0	0	1320	3120	1	2	1	0	0	2	0	1	0	0
69	1884	18171.3036242286	3	8540	7040	0	1500	0	7040	8540	0	2	1	0	0	2	1	0	0	0
69	1888	19716.0962766153	3	9994	7210	0	2784	0	9994	9994	0	2	1	0	0	2	1	0	0	0
69	1892	21155.0165801832	3	10480	7480	0	3000	0	10480	10480	0	2	1	0	0	2	1	0	0	0
69	1896	22270.3442313644	3	10013	7513	0	2500	0	10013	8013	0	2	1	0	0	2	1	0	0	0
69	1900	23286	2	10903	6603	0	4300	0	10903	10903	0	2	0	0	0	1	1	0	0	0
69	1904	24367.2461724932	2	18047	11348	0	6699	0	18047	18047	0	2	0	0	0	1	1	0	0	0
69	1908	25367.9039582936	2	20510	14333	0	6177	0	20510	20510	0	2	0	0	0	1	1	0	0	0
69	1912	26088.5666464313	2	20173	15173	0	5000	0	20173	20173	0	2	0	0	0	1	1	0	0	0
69	1916	26896.3715487685	2	23654	15627	0	8027	0	23654	23654	0	2	0	0	0	1	1	0	0	0
69	1920	28725	2	23841	16835	0	7006	0	23841	23841	0	2	0	0	0	1	1	0	0	0
69	1924	32126.134790676	2	23640	17705	0	5935	0	23640	17705	0	2	0	0	0	1	1	0	0	0
69	1928	36024.9351394948	1	19897	19897	0	0	0	19897	19897	0	1	0	0	0	1	0	0	0	0
69	1932	 	1	24284	24284	0	0	0	24284	24284	0	1	0	0	0	1	0	0	0	0
69	1936	 	1	24046	24046	0	0	0	24046	24046	0	1	0	0	0	1	0	0	0	0
69	1940	 	1	25409	25409	0	0	0	25409	25409	0	1	0	0	0	1	0	0	0	0
69	1944	 	1	28412	28412	0	0	0	28412	28412	0	1	0	0	0	1	0	0	0	0
69	1948	 	1	33685	33685	0	0	0	33685	33685	0	1	0	0	0	1	0	0	0	0
69	1952	 	1	37351	37351	0	0	0	37351	37351	0	1	0	0	0	1	0	0	0	0
69	1956	 	1	38055	38055	0	0	0	38055	38055	0	1	0	0	0	1	0	0	0	0
69	1960	49628	1	39881	39881	0	0	0	39881	39881	0	1	0	0	0	1	0	0	0	0
69	1964	55842.605663984	1	43045	43045	0	0	0	43045	43045	0	1	0	0	0	1	0	0	0	0
69	1968	62950.8390640637	1	46549	46549	0	0	0	46549	46549	0	1	0	0	0	1	0	0	0	0
69	1972	69543.6069646215	1	48655	48655	0	0	0	48655	48655	0	1	0	0	0	1	0	0	0	0
69	1976	75074.7414650996	1	50903	50903	0	0	0	50903	50903	0	1	0	0	0	1	0	0	0	0
69	1980	79861	1	51933	51933	0	0	0	51933	51933	0	1	0	0	0	1	0	0	0	0
69	1984	84327.2025119522	1	52795	52795	0	0	0	52795	52795	0	1	0	0	0	1	0	0	0	0
69	1988	89180.3450047809	1	52331	52331	0	0	0	52331	52331	0	1	0	0	0	1	0	0	0	0
69	1992	95168.8249971315	1	51708	51708	0	0	0	51708	51708	0	1	0	0	0	1	0	0	0	0
69	1996	102370.762496653	1	50670	50670	0	0	0	50670	50670	0	1	0	0	0	1	0	0	0	0
69	2000	110194	1	49148	49148	0	0	0	49148	49148	0	1	0	0	0	1	0	0	0	0
69	2004	 	1	47646	47646	0	0	0	47646	0	0	1	0	0	0	1	0	0	0	0
70	1892	5436.75249781927	2	500	0	0	500	0	0	500	1	1	1	0	0	1	1	0	0	0
70	1896	8173.70499563854	2	950	450	0	500	0	500	950	0	1	1	0	0	1	1	0	0	0
70	1900	9781	4	1510	790	0	720	0	1170	720	1	3	1	0	0	3	1	0	0	0
70	1904	10080.3335109037	3	1688	780	0	908	0	908	908	1	1	2	0	0	2	1	0	0	0
70	1908	11192.6055109037	3	1992	592	0	1400	0	1400	1992	1	1	2	0	0	2	1	0	0	0
70	1912	15666.2524803734	3	3685	2485	0	1200	0	2110	3685	0	1	2	0	0	2	1	0	0	0
70	1916	22662.6274498432	3	5603	4178	0	1425	0	5603	5603	0	1	2	0	0	2	1	0	0	0
70	1920	27956	3	5325	3325	0	2000	0	5325	5325	0	1	2	0	0	2	1	0	0	0
70	1924	28477.5021482897	4	7429	4729	0	2700	0	7429	4126	1	1	3	0	0	2	2	0	0	0
70	1928	26374.7736504704	3	8485	1746	0	6739	0	6320	8485	0	0	3	0	0	1	2	0	0	0
70	1932	25003.8942274087	3	9215	1835	0	7380	0	9215	9215	0	0	3	0	0	1	2	0	0	0
70	1936	25520.1433021662	3	9153	1786	0	7367	0	9153	9153	0	0	3	0	0	1	2	0	0	0
70	1940	26878	3	10514	1834	0	8680	0	10514	10514	0	0	3	0	0	1	2	0	0	0
70	1944	28130.0165651519	3	12382	2514	0	9868	0	12382	12382	0	0	3	0	0	1	2	0	0	0
70	1948	29103.7855956821	3	13053	3200	0	9853	0	13053	0	0	0	3	0	0	1	2	0	0	0
70	1952	29838.642703348	1	15127	0	15127	0	0	0	15127	0	0	1	0	0	0	0	1	0	0
70	1956	30787.5307804837	1	19292	0	19292	0	0	19292	19292	0	0	1	0	0	0	0	1	0	0
70	1960	32817	1	21923	0	21923	0	0	21923	21923	0	0	1	0	0	0	0	1	0	0
70	1964	36429.4417638365	1	24097	0	24097	0	0	24097	24097	0	0	1	0	0	0	0	1	0	0
70	1968	40598.680689079	2	27315	0	25259	0	2056	25259	25259	0	0	2	0	0	0	0	1	1	0
70	1972	43953.5516194638	1	29759	0	29759	0	0	29759	29759	0	0	1	0	0	0	0	1	0	0
70	1976	45977.3836246062	1	31711	0	31711	0	0	31711	31711	0	0	1	0	0	0	0	1	0	0
70	1980	47008	1	32451	0	32451	0	0	32451	32451	0	0	1	0	0	0	0	1	0	0
70	1984	47379.8001285595	1	30081	0	30081	0	0	30081	30081	0	0	1	0	0	0	0	1	0	0
70	1988	47264.8800514238	1	28077	0	28077	0	0	28077	28077	0	0	1	0	0	0	0	1	0	0
70	1992	46794.4319691457	1	29518	0	29518	0	0	29518	29518	0	0	1	0	0	0	0	1	0	0
70	1996	46092.1039640033	1	29626	0	29626	0	0	29626	29626	0	0	1	0	0	0	0	1	0	0
70	2000	45274	1	26150	0	26150	0	0	26150	26150	0	0	1	0	0	0	0	1	0	0
70	2004	 	1	28344	0	28344	0	0	28344	0	0	0	1	0	0	0	0	1	0	0
71	1884	4022.06154898366	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0
71	1888	4486.82418484314	1	696	696	0	0	0	0	696	0	1	0	0	0	1	0	0	0	0
71	1892	5077.55435859477	2	800	800	0	0	0	800	800	1	1	1	0	0	1	1	0	0	0
71	1896	5823.52189648693	2	1350	700	0	650	0	700	1350	0	1	1	0	0	1	1	0	0	0
71	1900	6721	2	1350	700	0	650	0	1350	1350	0	1	1	0	0	1	1	0	0	0
71	1904	7770.35158225816	2	1375	700	0	675	0	1375	1375	0	1	1	0	0	1	1	0	0	0
71	1908	8994.03694639868	2	2575	1425	0	1150	0	2575	2575	0	1	1	0	0	1	1	0	0	0
71	1912	10408.04120517	2	4447	2697	0	1750	0	4447	2697	0	1	1	0	0	1	1	0	0	0
71	1916	11752.3600998007	2	5641	5641	0	0	0	3141	3141	0	1	1	0	0	2	0	0	0	0
71	1920	12491	1	4483	4483	0	0	0	4483	4483	0	1	0	0	0	1	0	0	0	0
71	1924	12363.4206026305	1	5853	5853	0	0	0	5853	5853	0	1	0	0	0	1	0	0	0	0
71	1928	12258.8930647384	1	6401	6401	0	0	0	6401	6401	0	1	0	0	0	1	0	0	0	0
71	1932	13294.0785137847	1	6656	6656	0	0	0	6656	6656	0	1	0	0	0	1	0	0	0	0
71	1936	15204.1915007231	1	6109	6109	0	0	0	6109	6109	0	1	0	0	0	1	0	0	0	0
71	1940	16343	1	8560	8560	0	0	0	8560	8560	0	1	0	0	0	1	0	0	0	0
71	1944	15595.8888545693	1	9456	9456	0	0	0	9456	9456	0	1	0	0	0	1	0	0	0	0
71	1948	14214.9619599385	1	11240	11240	0	0	0	11240	11240	0	1	0	0	0	1	0	0	0	0
71	1952	13980.1059878153	1	11696	11696	0	0	0	11696	11696	0	1	0	0	0	1	0	0	0	0
71	1956	15201.5769103228	1	12275	12275	0	0	0	12275	12275	0	1	0	0	0	1	0	0	0	0
71	1960	16720	1	13049	13049	0	0	0	13049	13049	0	1	0	0	0	1	0	0	0	0
71	1964	17581.5113613392	1	13412	13412	0	0	0	13412	13412	0	1	0	0	0	1	0	0	0	0
71	1968	17909.8783744007	1	14196	14196	0	0	0	14196	14196	0	1	0	0	0	1	0	0	0	0
71	1972	18086.5973156294	1	15272	15272	0	0	0	15272	15272	0	1	0	0	0	1	0	0	0	0
71	1976	18224.5492437966	1	17011	17011	0	0	0	17011	17011	0	1	0	0	0	1	0	0	0	0
71	1980	18168	1	18515	18515	0	0	0	18515	18515	0	1	0	0	0	1	0	0	0	0
71	1984	17819.1662041792	1	17564	17564	0	0	0	17564	17564	0	1	0	0	0	1	0	0	0	0
71	1988	17358.7832816717	1	16874	16874	0	0	0	16874	16874	0	1	0	0	0	1	0	0	0	0
71	1992	17029.800430997	1	15824	15824	0	0	0	15824	15824	0	1	0	0	0	1	0	0	0	0
71	1996	16904.6005028298	1	15772	15772	0	0	0	15772	15772	0	1	0	0	0	1	0	0	0	0
71	2000	16885	1	14534	14534	0	0	0	14534	14534	0	1	0	0	0	1	0	0	0	0
71	2004	 	1	14313	14313	0	0	0	14313	0	0	1	0	0	0	1	0	0	0	0
72	1884	4506.99240555979	1	500	500	0	0	0	0	500	0	0	1	0	0	1	0	0	0	0
72	1888	4928.59349047982	1	650	650	0	0	0	650	650	0	0	1	0	0	1	0	0	0	0
72	1892	7324.2188492003	1	1483	1483	0	0	0	1483	1483	0	0	1	0	0	1	0	0	0	0
72	1896	11242.8431230008	2	1650	1650	0	0	0	1650	1650	1	0	2	0	0	2	0	0	0	0
72	1900	14826	3	2780	2780	0	0	0	1380	2780	1	1	2	0	0	3	0	0	0	0
72	1904	16854.6728008378	3	4080	4080	0	0	0	3330	4080	0	1	2	0	0	3	0	0	0	0
72	1908	18912.4157159177	4	11762	11762	0	0	0	8226	8822	0	2	2	0	0	4	0	0	0	0
72	1912	23189.4973792841	4	12187	12187	0	0	0	12187	12187	1	2	2	0	0	4	0	0	0	0
72	1916	29715.8361275704	4	19840	19840	0	0	0	14856	13394	0	2	2	0	0	4	0	0	0	0
72	1920	36361	3	14898	14898	0	0	0	14898	2021	0	1	2	0	0	3	0	0	0	0
72	1924	41385.0828061691	2	14496	14496	0	0	0	3217	14496	0	1	1	0	0	2	0	0	0	0
72	1928	44985.9945323686	2	17655	17655	0	0	0	17655	17655	0	1	1	0	0	2	0	0	0	0
72	1932	47838.6512404798	2	17135	17135	0	0	0	17135	17135	0	1	1	0	0	2	0	0	0	0
72	1936	50446.6657149657	2	20001	20001	0	0	0	20001	20001	0	1	1	0	0	2	0	0	0	0
72	1940	53142.3474628713	2	24196	24196	0	0	0	24196	24196	0	1	1	0	0	2	0	0	0	0
72	1944	56250.558022658	2	29227	29227	0	0	0	29227	29227	0	1	1	0	0	2	0	0	0	0
72	1948	60096.1589327875	2	38469	38469	0	0	0	38469	38469	0	1	1	0	0	2	0	0	0	0
72	1952	64984.5803785225	2	47406	47406	0	0	0	47406	47406	0	1	1	0	0	2	0	0	0	0
72	1956	70774.3314215537	2	55065	55065	0	0	0	55065	55065	0	1	1	0	0	2	0	0	0	0
72	1960	76877	2	60104	60104	0	0	0	60104	60104	0	1	1	0	0	2	0	0	0	0
72	1964	82673.1130506474	2	57468	57468	0	0	0	57468	57468	0	1	1	0	0	2	0	0	0	0
72	1968	87496.6789177456	2	68986	68986	0	0	0	68986	68986	0	1	1	0	0	2	0	0	0	0
72	1972	90708.1172543793	2	61723	61723	0	0	0	61723	61723	0	1	1	0	0	2	0	0	0	0
72	1976	92542.7897239147	2	60149	60149	0	0	0	60149	40478	0	1	1	0	0	2	0	0	0	0
72	1980	94111	1	49163	49163	0	0	0	49163	49163	0	0	1	0	0	1	0	0	0	0
72	1984	96269.5237383854	1	48518	48518	0	0	0	48518	48518	0	0	1	0	0	1	0	0	0	0
72	1988	98708.8606953541	1	46060	46060	0	0	0	46060	46060	0	0	1	0	0	1	0	0	0	0
72	1992	100845.637182788	1	44244	44244	0	0	0	44244	44244	0	0	1	0	0	1	0	0	0	0
72	1996	102503.476713252	1	45425	45425	0	0	0	45425	45425	0	0	1	0	0	1	0	0	0	0
72	2000	103913	1	43100	43100	0	0	0	43100	43100	0	0	1	0	0	1	0	0	0	0
72	2004	 	1	40772	40772	0	0	0	40772	0	0	0	1	0	0	1	0	0	0	0
73	1880	 	1	500	0	0	0	500	0	0	0	1	0	0	0	0	0	0	1	1
73	1900	5904	1	600	600	0	0	0	0	600	0	0	1	0	0	1	0	0	0	0
73	1904	6938.52420177729	1	978	978	0	0	0	978	978	0	0	1	0	0	1	0	0	0	0
73	1908	7836.78718496252	1	1567	1567	0	0	0	1567	1567	0	0	1	0	0	1	0	0	0	0
73	1912	8193.02068051929	2	2964	2264	700	0	0	2264	2264	0	0	2	0	0	1	0	1	0	0
73	1916	8044.39119289084	2	2256	2256	0	0	0	2256	2256	1	0	2	0	0	2	0	0	0	0
73	1920	7871	2	3360	3360	0	0	0	2160	2160	0	0	2	0	0	2	0	0	0	0
73	1924	8040.28737088317	2	2984	2984	0	0	0	2984	2984	1	0	2	0	0	2	0	0	0	0
73	1928	8392.01740451272	2	4435	4435	0	0	0	3435	4435	0	0	2	0	0	2	0	0	0	0
